CRV,date,veCRV,veCRV_Percent
23402.706632523696,2020-08-13,0.0,0.0
23402.706632523696,2020-08-13,0.0,0.0
939851.1370010097,2020-08-14,9775.753835322364,1.0294310249273695
939851.1370010097,2020-08-14,9775.753835322364,1.0294310249273695
939851.1370010097,2020-08-14,9775.753835322364,1.0294310249273695
2126987.0541875274,2020-08-15,13639.817241756315,0.637187985622599
2126987.0541875274,2020-08-15,13639.817241756315,0.637187985622599
2126987.0541875274,2020-08-15,13639.817241756315,0.637187985622599
3506157.6725986884,2020-08-16,118830.82631827536,3.278102160980053
3506157.6725986884,2020-08-16,118830.82631827536,3.278102160980053
3506157.6725986884,2020-08-16,118830.82631827536,3.278102160980053
6606524.01765349,2020-08-17,134802.03337514095,1.9996367532849426
6606524.01765349,2020-08-17,134802.03337514095,1.9996367532849426
6606524.01765349,2020-08-17,134802.03337514095,1.9996367532849426
7424080.152237349,2020-08-18,959437.5365682151,11.444331272174013
7424080.152237349,2020-08-18,959437.5365682151,11.444331272174013
7424080.152237349,2020-08-18,959437.5365682151,11.444331272174013
8532941.8991572,2020-08-19,975267.1512342355,10.257106738666895
8532941.8991572,2020-08-19,975267.1512342355,10.257106738666895
8532941.8991572,2020-08-19,975267.1512342355,10.257106738666895
9713959.171311334,2020-08-20,1014367.2116008394,9.455036837959177
9713959.171311334,2020-08-20,1014367.2116008394,9.455036837959177
9713959.171311334,2020-08-20,1014367.2116008394,9.455036837959177
11011420.025846122,2020-08-21,1038671.4111079043,8.619614353486229
11011420.025846122,2020-08-21,1038671.4111079043,8.619614353486229
11011420.025846122,2020-08-21,1038671.4111079043,8.619614353486229
12068067.952601783,2020-08-22,1167425.193109469,8.820413264977242
12068067.952601783,2020-08-22,1167425.193109469,8.820413264977242
12068067.952601783,2020-08-22,1167425.193109469,8.820413264977242
12068067.952601783,2020-08-22,1167425.193109469,8.820413264977242
13017094.08021255,2020-08-23,1351669.3191444192,9.406998233438161
13017094.08021255,2020-08-23,1351669.3191444192,9.406998233438161
13017094.08021255,2020-08-23,1351669.3191444192,9.406998233438161
13017094.08021255,2020-08-23,1351669.3191444192,9.406998233438161
16730395.03475199,2020-08-24,1482732.775781199,8.141011204696486
16730395.03475199,2020-08-24,1482732.775781199,8.141011204696486
16730395.03475199,2020-08-24,1482732.775781199,8.141011204696486
16730395.03475199,2020-08-24,1482732.775781199,8.141011204696486
17603913.70246154,2020-08-25,1624075.265981661,8.44641251171445
17603913.70246154,2020-08-25,1624075.265981661,8.44641251171445
17603913.70246154,2020-08-25,1624075.265981661,8.44641251171445
